id,name,property_type,room_type,bathrooms,bedrooms,beds,price
45133433.0,Bright studio 304 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
45171893.0,Double bedroom in a villa with a view on the lake,Private room in villa,Private room,1.5,1.0,1.0,79.0
45172104.0,14- Beautiful 2BR 2bathroom,Entire rental unit,Entire home/apt,2.0,2.0,2.0,201.0
45182540.0,Lovely room  with panoramic view of lake and alps,Private room in home,Private room,1.0,1.0,1.0,80.0
45200354.0,Bright studio 306 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
45200411.0,Bright studio 307 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
45200416.0,Bright studio 308 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
45200422.0,Bright Suite 309 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,108.0
45200441.0,Bright Suite 310 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,108.0
45200444.0,Bright Suite 311 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,108.0
45200480.0,Bright studio 305 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
45205417.0,"A ""capite"" for two, in the heart of Lavaux",Tiny home,Entire home/apt,1.0,0.0,1.0,97.0
45231856.0,Lake View Flat,Private room in rental unit,Private room,1.5,2.25,2.0,111.0
45285482.0,"Sweet chalet, spectacular views",Entire chalet,Entire home/apt,1.5,3.0,4.0,223.0
45319460.0,The Cosy Corner 1,Private room in rental unit,Private room,1.5,2.25,2.0,111.0
45319610.0,The Cosy Corner 2,Private room in rental unit,Private room,1.5,2.25,2.0,111.0
45319804.0,The Cosy Corner 3,Private room in rental unit,Private room,1.5,2.25,2.0,111.0
45320897.0,Appartement supérieur A01,Entire condo,Entire home/apt,1.0,1.0,1.0,222.0
45339704.0,"Large Swiss Chalet for groups, retreats & events",Entire chalet,Entire home/apt,18.0,18.0,65.0,2893.0
45340424.0,Lovely apartment next to IMD,Entire rental unit,Entire home/apt,1.0,1.0,1.0,78.0
45355785.0,A comfy apartment in Montreux centre,Entire rental unit,Entire home/apt,1.0,2.0,2.0,177.0
45359858.0,Traumhaftes Ferienhaus mit See- und Alpenblick,Entire villa,Entire home/apt,1.0,2.0,1.75,122.5
45370515.0,"Magnifique logement,  vue sur les alpes à Villars",Entire condo,Entire home/apt,2.0,2.0,3.0,181.0
45372246.0,"171 * Close To Unil EPFL, spacious, modern and fre",Entire rental unit,Entire home/apt,1.0,1.0,3.0,191.0
45375792.0,Chalet Edelweiss vue imprenable sur le glacier,Entire chalet,Entire home/apt,3.0,4.0,5.0,566.0
45376994.0,Vue imprenable au cœur du Lavaux,Entire rental unit,Entire home/apt,1.375,1.0,2.25,210.0
45388060.0,Appartement entier au centre de Lausanne,Entire rental unit,Entire home/apt,1.25,1.0,2.0,125.75
45394252.0,"2 chambres, maison de village, jardin, vue lac",Private room in home,Private room,1.125,2.0,2.25,178.5
45434466.0,Appartement dans un quartier tranquille,Private room in rental unit,Private room,1.25,1.0,2.75,186.25
45459603.0,Appartement Deluxe avec terrasse A02,Entire condo,Entire home/apt,1.0,1.0,2.0,293.0
45459820.0,Appartement Standard B01,Entire condo,Entire home/apt,1.0,1.0,1.0,199.0
45460042.0,Appartement  Deluxe avec terrasse B02,Entire condo,Entire home/apt,1.0,1.0,2.0,293.0
45460153.0,Appartement Prestige avec terrasse D11,Entire condo,Entire home/apt,1.0,2.0,2.25,287.25
45460472.0,Appartement – Prestige avec terrasse (D12),Entire condo,Entire home/apt,1.0,2.0,4.0,341.0
45477728.0,"Chalet Bellevue, Villars-sur-Ollon",Entire chalet,Entire home/apt,2.5,3.0,5.0,620.0
45503266.0,Spacious 50m2 1BR near EHL w. Parking & Balcony,Entire rental unit,Entire home/apt,1.0,1.0,1.0,135.0
45520343.0,Villars/Chesières Appart cosy standing plein sud,Entire rental unit,Entire home/apt,2.0,2.0,6.0,220.0
45525930.0,"Brand New Studio close to Metro, EHL with parking",Entire condo,Entire home/apt,1.0,0.0,1.0,159.0
45526128.0,Fantastic Spacious & Modern 1BR for 4ppl & Parking,Entire condo,Entire home/apt,1.0,1.0,2.0,183.0
45551037.0,Appartement studio avec belle terrasse,Entire rental unit,Entire home/apt,1.0,1.0,2.0,50.0
45553016.0,Appart cosy avec piscine/sauna- 2min télécabines,Entire condo,Entire home/apt,1.0,2.0,5.0,110.0
45561806.0,Petit Paradis,Entire rental unit,Entire home/apt,1.0,1.0,2.0,125.0
45578763.0,Charming apartment with a balcony on the riverside,Entire rental unit,Entire home/apt,1.0,1.0,1.0,90.0
45587464.0,Joli appartement à 10 min du Centre de Lausanne,Entire rental unit,Entire home/apt,1.25,1.0,2.75,186.25
45590224.0,Studio dans la nature vaudoise,Entire rental unit,Entire home/apt,1.0,1.0,4.0,99.0
45592251.0,Studio tout neuf proche du lac,Entire rental unit,Entire home/apt,1.125,1.0,2.5,107.25
45611820.0,"Jolie chambre dans villa, quartier résidentiel",Entire guesthouse,Entire home/apt,1.0,1.0,2.0,91.0
45630536.0,6 Bed Dorm Female,Shared room in bed and breakfast,Shared room,1.0,1.0,0.0,47.0
45631100.0,6 Bed Dorm Male,Shared room in bed and breakfast,Shared room,1.0,1.0,0.0,47.0
45632940.0,"Double room ""Denezy""",Room in hotel,Private room,1.0,1.0,1.0,190.0
45633056.0,Attique dans domaine viticole #Chasselas,Entire rental unit,Entire home/apt,1.5,3.0,4.0,266.0
45668566.0,Room and private bathroom,Private room in rental unit,Private room,1.0,0.75,1.25,121.0
45682129.0,Mont-Sur-Rolle House with Vineyard & Lake View,Entire home,Entire home/apt,3.5,4.0,4.0,750.0
45683761.0,Ideal & charming flat 100m from lake & transports,Entire rental unit,Entire home/apt,1.0,1.0,2.0,151.0
45686254.0,"Balthazar The Loft by Villars Luxury, central",Entire loft,Entire home/apt,3.0,3.0,4.0,357.0
45708377.0,Private studio in villa with magnificent view,Entire rental unit,Entire home/apt,1.0,1.0,1.0,110.0
45717263.0,"""Les Échalas, suisse"". Chalet indépendant, cuisine",Entire chalet,Entire home/apt,1.0,1.0,1.0,111.0
45718533.0,"Beau studio, calme, vue époustouflante !",Entire rental unit,Entire home/apt,1.0,1.0,1.0,190.0
45722172.0,Les Torneys - Typical Swiss Chalet,Entire chalet,Entire home/apt,1.0,6.0,1.75,109.0
45723035.0,Logement de charme avec magnifique vue sur le lac,Entire rental unit,Entire home/apt,1.75,2.0,3.25,274.75
45729779.0,Chambre calme à proximité de Lausanne,Private room in home,Private room,1.0,1.0,1.0,45.0
45761961.0,New Studio close to M2/EHL/Biopole/Chuv & parking,Entire condo,Entire home/apt,1.0,0.0,1.0,159.0
45763103.0,Oasis 2 bedroom apartment in Montreux centre,Entire rental unit,Entire home/apt,1.0,2.0,2.0,191.0
45767720.0,Spacious 1BR for 4ppl near EHL & Balcony w parking,Entire condo,Entire home/apt,1.0,1.0,2.0,183.0
45846495.0,Lausanne Gare - CH Apartment with 2 rooms,Entire rental unit,Entire home/apt,1.0,2.0,2.0,300.0
45861818.0,Appartement Diablerets (8 adultes + 2/3 enfants),Entire condo,Entire home/apt,2.0,5.0,7.0,295.0
45871818.0,Chalet for 4-5 people in Château d’Oex,Entire chalet,Entire home/apt,1.5,2.0,5.0,250.0
45877504.0,Wonderful 2 bedrooms apartment in Lausanne center,Entire rental unit,Entire home/apt,1.0,2.0,6.0,230.0
45896564.0,"Cozy apartment, mountain view & fireplace",Entire rental unit,Entire home/apt,1.0,2.0,2.0,189.0
45898044.0,Ferienwohnung am Waldrand in Seenähe,Entire rental unit,Entire home/apt,1.0,2.0,2.0,155.0
45908490.0,"Glacier views, Sunny Chalet - Garden,  Sleeps 6",Entire chalet,Entire home/apt,2.5,3.0,5.0,165.0
45940968.0,"khjkjhl, hjk",Private room in bed and breakfast,Private room,1.0,2.0,1.0,108.0
45949705.0,"Splendide appartement 3 1/2 pièces, magnifique vue",Entire condo,Entire home/apt,2.0,2.0,6.0,40.0
45964155.0,"Large & stylish villa, sunny terrace & games room",Entire villa,Entire home/apt,1.5,2.0,5.0,162.0
45972260.0,Sunny family flat in the mountains,Entire rental unit,Entire home/apt,1.0,3.0,5.0,110.0
45984417.0,Studio in a Villa with pool next to EPFL,Private room in guest suite,Private room,1.0,1.0,1.0,70.0
46059491.0,Magnifique appartement meublé 2.5pces NYON,Entire rental unit,Entire home/apt,1.0,1.0,1.0,95.0
46120261.0,"Petit nid skieurs,randonneurs,amoureux de nature",Entire rental unit,Entire home/apt,1.0,1.0,2.0,99.0
46120857.0,Villars spacious ⛷in&🥾 flat for 6-8: 400m to 🚠 ❄️🌞,Entire rental unit,Entire home/apt,2.0,3.0,6.0,300.0
46181519.0,Sublime vue sur le Léman et les Alpes,Entire condo,Entire home/apt,2.0,2.0,2.0,127.0
46191815.0,Luxurious Residential Complex with Wellness Centre,Entire rental unit,Entire home/apt,2.0,2.0,3.0,433.0
46200236.0,Grand studio style ancien centre ville de Lausanne,Entire rental unit,Entire home/apt,1.0,0.0,1.0,100.0
46208057.0,Chambre privée avec vue sur la cathédrale,Private room in rental unit,Private room,1.125,1.0,2.5,215.75
46230208.0,Modern & cosy alpine chalet,Entire chalet,Entire home/apt,3.0,3.0,5.0,521.0
46230643.0,315 * Cosy and near the lake !,Entire rental unit,Entire home/apt,1.0,1.0,1.0,133.0
46235304.0,Superb 3BR flat in trendy Lausanne sous-gare,Entire rental unit,Entire home/apt,1.125,3.0,2.25,198.5
46308621.0,Radieux,Private room in rental unit,Private room,0.0,1.0,0.0,72.0
46309704.0,"Modern, Bright & Free Parking 2BDR",Entire rental unit,Entire home/apt,2.0,2.0,3.0,252.0
46314059.0,"Studio à 15min Lausanne, à 19min EPFL en transport",Entire rental unit,Entire home/apt,1.375,1.75,3.75,146.0
46328543.0,Petite chambre indépendante avec entree privative,Private room in rental unit,Private room,1.0,0.0,1.0,39.0
46344752.0,5.5 rooms family flat in the heart of Lausanne,Entire rental unit,Entire home/apt,2.0,4.0,5.0,213.0
46376058.0,Chalet du Rachy - Les Diablerets,Entire chalet,Entire home/apt,2.5,4.0,27.0,675.0
46407049.0,"Charm and view, close to the ski slope",Entire rental unit,Entire home/apt,2.0,2.0,3.0,182.0
46456850.0,Appartement exceptionnel avec Jacuzzi privatif,Entire rental unit,Entire home/apt,1.625,1.0,3.25,186.5
46464089.0,"Chambre #4, indépendante, 200m sous gare Lausanne",Private room in rental unit,Private room,1.0,1.0,1.0,60.0
46477986.0,Chalet familial dans les Alpes Vaudoises,Entire chalet,Entire home/apt,4.0,6.0,11.0,750.0
46482630.0,Smart Flat in the City Center #7 (ground floor),Entire rental unit,Entire home/apt,1.75,1.25,3.75,1449.25
46488754.0,Smart Flat in the City Center #8,Entire rental unit,Entire home/apt,1.75,1.25,3.75,1449.25
46488808.0,Smart Top Floor in the City Center #9,Entire rental unit,Entire home/apt,1.75,1.25,3.75,1449.25
46488873.0,Charming 1 bed - next to public transports - #3,Entire rental unit,Entire home/apt,1.75,1.0,3.75,1449.25
46488898.0,Charming 1 bed - next to public transports - #4,Entire rental unit,Entire home/apt,1.75,1.0,3.75,1449.25
46505622.0,Studio (ground floor) next to transports #1,Entire rental unit,Entire home/apt,1.75,1.25,3.75,1449.25
46505799.0,Studio au coeur du Chablais,Entire rental unit,Entire home/apt,1.0,0.0,2.0,65.0
46508267.0,Beautiful 1BR/Brand new for 4ppl terrasse &Parking,Entire condo,Entire home/apt,1.0,1.0,2.0,183.0
46523698.0,Brilliant apartment in Château du Châtelard,Castle,Entire home/apt,1.0,1.0,2.0,153.0
46524861.0,Bright Suite 109 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,108.0
46524864.0,Bright studio 101 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,96.0
46524869.0,Bright studio 107 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,78.0
46524875.0,Bright studio 106 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46524877.0,Bright studio 105 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46524879.0,Bright studio 104 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46524884.0,Bright studio 103 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,96.0
46525124.0,Bright Suite 411 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,108.0
46525129.0,Bright studio 408 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46525132.0,Bright Suite 410 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,108.0
46525133.0,Bright Suite 409 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,108.0
46525137.0,Bright studio 405 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46525141.0,Bright studio 406 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46525144.0,Bright studio 407 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46525147.0,Bright studio 402 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46525149.0,Bright studio 403 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,96.0
46525153.0,Bright studio 404 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,84.0
46525159.0,Bright studio 401 in downtown Aigle,Entire rental unit,Entire home/apt,1.0,1.0,1.0,96.0
46528431.0,"Appartement cosy à la montage, avec vue et piscine",Entire condo,Entire home/apt,1.0,2.0,5.0,210.0
46541482.0,Beautiful stylish 1BR- Quiet & parking - 4 people,Entire condo,Entire home/apt,1.0,1.0,2.0,183.0
46595801.0,"172 * Good location, spacious and free parking inc",Entire rental unit,Entire home/apt,2.0,3.0,5.0,195.0
46621370.0,Jolie maison centenaire jardin proche lausanne,Entire rental unit,Entire home/apt,2.0,3.0,3.0,225.0
46634769.0,Bussigny jolie chambre proche de toutes commodités,Private room in rental unit,Private room,1.0,1.0,1.0,59.0
46637115.0,139 * Close to the lake and very spacious 3 bedroo,Entire rental unit,Entire home/apt,2.0,3.0,5.0,217.0
46650388.0,Petit nid dans un coin de paradis,Entire rental unit,Entire home/apt,1.0,2.0,3.0,93.0
46724957.0,Joli appartement 4 personnes  avec grand balcon,Entire condo,Entire home/apt,1.375,2.0,3.0,138.0
46760772.0,Appartement indépendant 100 m2 - Zone Magic Pass,Entire rental unit,Entire home/apt,1.0,3.0,4.0,200.0
46783492.0,Lavaux/Lake Geneva holiday with spectacular view,Entire villa,Entire home/apt,1.875,2.0,3.5,332.25
46791826.0,Room with lake view in a 120m2 apartment,Private room in rental unit,Private room,1.625,1.75,3.0,537.0
46796670.0,Attique 65m2 avec place de parc,Entire rental unit,Entire home/apt,1.0,1.0,1.0,90.0
46813941.0,Studio à 10min du centre de Lausanne.,Entire rental unit,Entire home/apt,1.375,1.75,3.75,146.0
46832243.0,1 Chambre privée pour 2 voyageurs,Private room in rental unit,Private room,1.5,1.0,1.0,119.0
46844070.0,Cozy chalet ideal for up to 6 people,Entire chalet,Entire home/apt,2.0,3.0,2.0,250.0
46862004.0,Appartement au milieu de la nature sauvage,Entire rental unit,Entire home/apt,1.0,2.0,3.25,122.0
46863981.0,Bright and cozy studio in the center of Lausanne,Entire rental unit,Entire home/apt,1.0,1.0,1.0,58.0
46900580.0,Bedroom & private bathroom,Private room in rental unit,Private room,1.0,1.0,1.0,50.0
46935694.0,Belle chambre avec balcon et énorme lit !,Private room in rental unit,Private room,1.125,1.0,2.75,162.25
47024689.0,Mountain getaway for two,Entire rental unit,Entire home/apt,1.5,1.0,3.0,168.25
47044631.0,Appartement Rose de Noël,Entire rental unit,Entire home/apt,1.0,1.0,2.0,139.0
47053806.0,"Charmant appartement, centre-ville Lausanne",Entire rental unit,Entire home/apt,1.0,1.0,1.0,70.0
47067221.0,Lux Heidi Chalet with Panoramic Views near Gstaad,Entire chalet,Entire home/apt,3.0,5.0,8.0,5000.0
47088614.0,"chambre avec s d bain, balcon dans chalet typique",Private room in guesthouse,Private room,1.875,1.0,5.25,222.5
47089047.0,Beautiful mountain chalet just off the ski slopes,Entire chalet,Entire home/apt,1.5,4.0,9.0,341.5
47090965.0,Apartment 1.0 Pièce(s),Entire rental unit,Entire home/apt,0.0,0.0,2.0,113.0
47103179.0,Cozy nordic appartement,Entire rental unit,Entire home/apt,1.0,1.0,1.0,80.0
47186096.0,Beautiful Villars with a View,Entire condo,Entire home/apt,1.5,3.0,3.0,130.0
47187882.0,Studio Terrasse Vue Unique sur les Alpes Vaudoises,Entire guesthouse,Entire home/apt,1.0,1.0,1.0,96.0
47232277.0,Au pied des Alpes,Entire rental unit,Entire home/apt,1.375,1.0,3.0,119.5
47233539.0,Charming studio close to the center of Villars,Entire rental unit,Entire home/apt,1.375,2.25,3.0,119.5
47279809.0,145 * Spacious apartment bright and charming !,Entire rental unit,Entire home/apt,1.0,1.0,1.0,171.0
47280445.0,3 piece à Chardonne avec vue sur le lac Léman.,Entire rental unit,Entire home/apt,2.25,1.0,3.25,573.75
47283571.0,Alpina Gardens Boutique in Villars-Gryon,Room in aparthotel,Entire home/apt,1.375,4.0,3.75,134.5
47285650.0,Chambre dans magnifique appartement,Private room in rental unit,Private room,0.5,1.0,1.0,90.0
47304826.0,"Chalet Apt Villars-Gryon, 2BdR, 2min from ski lift",Entire loft,Entire home/apt,1.0,3.0,1.75,107.75
47308815.0,"2 chambres, 1-5 pers, PLEIN-SUD Yverdon-les-Bains",Private room in bed and breakfast,Private room,1.25,2.0,1.5,161.0
47310245.0,Charming studio footsteps from the Jura,Entire guest suite,Entire home/apt,1.0,1.0,1.0,65.0
47327783.0,Chambre à louer dans joli appartement de 85m2,Private room in rental unit,Private room,1.0,1.0,1.0,60.0
47399031.0,Bel appartement à Villars-Sur-Ollon,Entire condo,Entire home/apt,1.875,1.0,4.75,252.0
47413033.0,Jolie chambre & salle Bain dans un chalet typique.,Private room in bed and breakfast,Private room,1.875,2.25,5.25,222.5
47416138.0,Cozy getaway apartment(2pc),Entire rental unit,Entire home/apt,1.5,1.0,2.0,95.0
47426651.0,Chambre agréable avec balcon,Private room in bed and breakfast,Private room,1.0,1.0,1.0,52.0
47438688.0,Charmant Studio,Entire loft,Entire home/apt,1.0,1.0,1.25,158.5
47479305.0,Jolie chambre & salle bain dans un chalet rustique,Private room in bed and breakfast,Private room,1.875,2.25,5.25,222.5
47525065.0,Appartement 2.5  calme entièrement équipé,Entire condo,Entire home/apt,1.0,1.0,6.0,48.0
47573489.0,"chambre vue lac proche du bus/train, pour fille",Private room in rental unit,Private room,1.5,1.0,1.0,37.0
47594145.0,New renovation! Studio apartment near lake & EPFL.,Entire rental unit,Entire home/apt,1.0,1.0,1.0,210.0
47712404.0,Logement Radieux,Private room in rental unit,Private room,1.0,2.0,1.0,72.0
47717639.0,Chambre dans une colocation  proche de lausann,Private room in rental unit,Private room,1.625,2.0,2.25,142.5
47766166.0,"Family chalet with stunning view, terrace & garden",Entire chalet,Entire home/apt,2.0,3.0,5.0,310.0
47775383.0,La Maison du Bonheur,Private room in home,Private room,1.5,1.0,2.0,70.0
47822971.0,Pour prendre la clé des champs à la montagne,Entire rental unit,Entire home/apt,1.0,1.0,1.0,93.0
47825208.0,Magnifique petit cocon au cœur des Alpes,Entire rental unit,Entire home/apt,1.0,0.0,2.0,69.0
47856382.0,3 room with big South terrasse at end of ski slope,Entire rental unit,Entire home/apt,1.0,2.0,3.0,170.0
47904236.0,Appartement Chasselas avec vue sur le Lac Léman,Entire rental unit,Entire home/apt,1.0,1.0,2.0,130.0
47904470.0,Appartement Divico au Domaine de Bellevue,Entire rental unit,Entire home/apt,1.0,1.0,2.0,120.0
47912440.0,Casetta in parco naturale,Entire guest suite,Entire home/apt,1.0,1.0,2.0,85.0
47917051.0,Très beau 6 pièces au centre de Lausanne,Entire condo,Entire home/apt,2.0,3.0,3.0,130.0
47935121.0,Modern apartment / Stunning view,Entire rental unit,Entire home/apt,1.0,1.0,1.0,160.0
47937188.0,Unique Chalet with stunning view in Les Diablerets,Entire chalet,Entire home/apt,2.5,5.0,8.0,425.0
47949548.0,One Bedroom in Modern Apartment,Private room in rental unit,Private room,1.125,1.25,3.0,193.5
47951275.0,Appartement panoramique cosy,Entire condo,Entire home/apt,1.0,2.0,3.0,124.0
47970843.0,Le calme de la campagne aux portes de la ville,Entire rental unit,Entire home/apt,1.5,4.0,1.0,520.0
48005925.0,6 Bed Dorm Mixed,Shared room in bed and breakfast,Shared room,1.0,1.0,3.0,47.0
48046725.0,Appartement Pied Des Pistes | Accès Piscine Sauna,Entire condo,Entire home/apt,1.25,3.0,2.25,184.0
48046739.0,Penthouse Avec  Cheminée | Au Pied des Pistes,Entire condo,Entire home/apt,1.25,4.0,2.25,184.0
48046753.0,Appartement Exécutif- Terrasses |  Pied des Pistes,Entire condo,Entire home/apt,1.25,3.0,2.25,184.0
48046776.0,Suite Cosy Avec Vue |Au Pied des Pistes + Terrasse,Room in boutique hotel,Private room,1.25,1.0,2.25,184.0
48046788.0,Chambre Au Pied des Pistes | Terrasse Privée,Room in boutique hotel,Private room,1.25,1.0,2.25,184.0
48046802.0,Suite  Vue Montagne | Parking + Près des Pistes,Room in boutique hotel,Private room,1.25,1.0,2.25,184.0
48046821.0,Suite avec Terrasse Privée | Au Pied des Pistes,Room in boutique hotel,Private room,1.25,1.0,2.25,184.0
48046835.0,Suite avec Vue Parc | Au Pied des Pistes + Wi-Fi,Room in boutique hotel,Private room,1.25,1.0,2.25,184.0
48046851.0,Penthouse Au Pied des Pistes |Terrasses + Cheminée,Entire condo,Entire home/apt,1.25,4.0,2.25,184.0
48046872.0,Penthouse Au Pied des Pistes | Terrasses + Sauna,Entire condo,Entire home/apt,1.25,3.0,2.25,184.0
48046883.0,Appartement Au Pied des Pistes | Cheminée + Wi-Fi,Entire condo,Entire home/apt,1.25,2.0,2.25,184.0
48046907.0,Suite Chaleureuse avec Terrasse Privée,Entire condo,Entire home/apt,1.25,1.0,2.25,184.0
48046921.0,Appartement Duplex - 3 Terrasses | Pied des Pistes,Entire condo,Entire home/apt,1.25,3.0,2.25,184.0
48065353.0,Magnifique studio au centre ville de Lausanne,Entire rental unit,Entire home/apt,1.0,0.0,1.0,91.0
48070605.0,New Furnished ★Queen Bed★ Train+Bus ◊ Full Kitchen,Private room in rental unit,Private room,1.0,0.75,1.25,134.0
48073962.0,"Beautiful flat, modern highly equipped",Entire condo,Entire home/apt,1.0,1.0,1.0,175.0
48076760.0,Charming apartment with breathtaking view,Entire condo,Entire home/apt,1.0,1.0,3.0,85.0
48088510.0,FACILE à VIVRE à La Tour-de-Peilz,Private room in home,Private room,1.0,1.0,1.0,50.0
48089991.0,Beautiful & Calm 2BR Balcony for 4ppl & Parking,Entire condo,Entire home/apt,2.0,2.0,2.0,266.0
48104407.0,Magnifique appartement avec balcon en plein centre,Entire rental unit,Entire home/apt,2.375,1.0,3.25,581.5
48121471.0,Appartement  Le Torrent,Entire condo,Entire home/apt,1.125,2.5,1.75,228.5
48158446.0,"Chambre dans villa à Lausanne/près EHL, Nestlé",Private room in villa,Private room,2.0,1.0,1.0,45.0
48168854.0,Chambre dans un appartement décoré avec goût,Private room in rental unit,Private room,1.125,1.5,2.75,162.25
48182077.0,"Chambre dans quartier paisible, proche de la gare",Private room in rental unit,Private room,1.75,1.0,3.25,1377.5
48204606.0,"Joli chalet, magnifique vue",Entire chalet,Entire home/apt,1.0,2.0,4.0,250.0
48224538.0,Terra Nostra B04,Entire rental unit,Entire home/apt,2.0,3.0,4.0,278.0
48260841.0,"Grandson, suite/entrée privée, 2 ou 3 personnes",Private room in guest suite,Private room,1.0,1.0,2.0,74.0
48312374.0,Appartement 6 pers Ski in/out à l'Alpe des Chaux,Entire rental unit,Entire home/apt,1.125,3.0,3.25,188.75
48336829.0,Luxury and historical prestigious chalet,Entire chalet,Entire home/apt,5.5,5.0,5.0,1800.0
48387992.0,Modern house in wine yards of Lavaux - view lake,Entire villa,Entire home/apt,1.5,4.0,2.5,114.5
48407180.0,"sonnige Ferienwohnung in Rougemont, Saanenland",Entire rental unit,Entire home/apt,1.0,1.0,2.0,110.0
48434354.0,Geniessen Sie die Ferien im Saanenland bei Gstaad,Entire rental unit,Entire home/apt,1.0,3.0,4.0,145.0
48541220.0,Outstanding Property With Spectacular Views,Entire rental unit,Entire home/apt,3.0,3.0,3.0,709.0
48621079.0,"Daphné Heights by Villars Comfort, central",Entire rental unit,Entire home/apt,2.0,4.0,5.0,420.0
48706029.0,Maison a 2 minutes du Château Chillon,Entire home,Entire home/apt,1.5,2.0,3.0,250.0
48822066.0,Forum Luxury Apartment Lake View,Entire rental unit,Entire home/apt,2.5,2.0,3.0,411.0
48847626.0,Charmante maison à Lavey,Entire home,Entire home/apt,1.125,2.0,2.0,57.75
48863112.0,Montreux Studio near the Casino Barrière,Entire rental unit,Entire home/apt,1.0,1.0,1.0,136.0
48894940.0,Big beautiful studio in Lausanne!,Entire rental unit,Entire home/apt,1.25,1.25,2.25,95.0
48912498.0,Les Champs: logement dans batisse de 1718 rénovée,Entire guest suite,Entire home/apt,1.5,1.0,1.0,130.0
48913609.0,Le Levant: logement dans ancienne batisse de 1718,Entire guest suite,Entire home/apt,1.5,1.0,1.0,130.0
48914102.0,FURNISHED ROOM TO RENT,Private room in condo,Private room,1.0,1.0,1.0,40.0
48929002.0,Appartement dans résidence calme Lausanne,Entire condo,Entire home/apt,1.5,1.0,1.75,246.0
48932178.0,Charmant studio proche de toute commodité,Entire rental unit,Entire home/apt,0.5,1.0,1.0,100.0
48935844.0,Petite maison vue sur le lac rien que pour vous,Entire villa,Entire home/apt,1.5,1.0,2.0,216.0
48968250.0,NEW 1BR near EHL Balcony for 2 guests w. parking,Entire condo,Entire home/apt,1.0,1.0,1.0,183.0
48969684.0,"Nice studio, 20 mins from Lausanne centre",Entire guesthouse,Entire home/apt,1.0,1.0,1.0,43.0
49035493.0,Studio du Lac - Domaine de Belle-ferme,Entire rental unit,Entire home/apt,1.0,0.0,1.0,125.0
49042475.0,Appartement familial au centre de Lausanne,Entire rental unit,Entire home/apt,3.0,4.0,5.0,300.0
49072785.0,Erwachen mit Blick auf den wunderschönen Murtensee,Private room,Private room,1.0,1.0,1.0,95.0
49085539.0,"Résidence B2, (Les Mosses), 2 rooms apartment",Entire rental unit,Entire home/apt,1.0,2.0,3.0,200.0
49089096.0,La Perle du Lac in Lutry,Entire rental unit,Entire home/apt,3.0,4.0,4.0,1438.0
49111721.0,Belle chambre indépendante à la campagne,Private room in guest suite,Private room,1.0,1.0,1.0,65.0
49125537.0,La bonne maison,Entire home,Entire home/apt,1.0,3.0,6.0,108.0
49136710.0,Quarto individual com todas as comodidades,Private room in rental unit,Private room,1.0,2.0,1.0,66.0
49149781.0,Caravane Edelweiss,Camper/RV,Entire home/apt,1.0,2.0,4.0,75.0
49151220.0,Les Champs du Levant,Entire rental unit,Entire home/apt,2.0,0.0,3.0,230.0
49173412.0,Long stay%- A new 5-room lake-view House in Lavaux,Entire townhouse,Entire home/apt,3.0,4.0,3.0,359.0
49209672.0,"Chalet avec vue, 12 couchages, Villars sur Ollon",Entire home,Entire home/apt,3.0,6.0,10.0,400.0
49212602.0,Confortable ambiance familiale,Private room in rental unit,Private room,1.0,0.0,2.0,55.0
49237029.0,Appartement à Chantebrise,Entire rental unit,Entire home/apt,1.125,1.0,2.25,189.75
