listing_url,name,property_type,host_is_superhost,host_acceptance_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,price
https://www.airbnb.com/rooms/5379866,"Chambre d'hôtes BnB ""Le Haut des Vignes"" no 4",Private room in bed and breakfast,True,93.0,Lutry,Lavaux-Oron,150.0
https://www.airbnb.com/rooms/5391181,"Appartement avec une vue magnifique, proche du lac",Entire condo,False,71.25,Lutry,Lavaux-Oron,302.25
https://www.airbnb.com/rooms/5484594,Bel appartement à la ferme,Entire rental unit,False,0.0,Mauborget,Jura-Nord vaudois,114.0
https://www.airbnb.com/rooms/5503470,Charming loft in Lausanne centre,Entire rental unit,False,65.0,Lausanne,Lausanne,138.5
https://www.airbnb.com/rooms/5665758,Beau duplex avec terrasse et jardin,Entire rental unit,False,55.5,Lausanne,Lausanne,182.5
https://www.airbnb.com/rooms/5675514,Spacious flat in Lausanne,Entire rental unit,False,78.5,Epalinges,Lausanne,194.5
https://www.airbnb.com/rooms/5687218,Beautiful apartment near Lake Geneva,Entire rental unit,True,100.0,Montreux,Riviera-Pays-d'Enhaut,164.0
https://www.airbnb.com/rooms/5725208,"2 pièce et demi très spacieux, 55m2",Entire rental unit,False,55.5,Prilly,Ouest lausannois,182.5
https://www.airbnb.com/rooms/5732112,Nice apartment of 1.5 rooms,Entire rental unit,False,33.0,Bussy-Chardonney,Morges,105.0
https://www.airbnb.com/rooms/5754160,Monthly flatsharing (furnished w/private bathroom),Private room in rental unit,False,84.0,Lausanne,Lausanne,102.5
https://www.airbnb.com/rooms/5763601,Latitude MM - Gîte – Romainmôtier,Entire rental unit,False,0.0,Romainmôtier-Envy,Jura-Nord vaudois,110.0
https://www.airbnb.com/rooms/5767519,Confort cosy Ap /View lake /Private garden /2-4 p.,Entire rental unit,False,89.0,Lausanne,Lausanne,182.75
https://www.airbnb.com/rooms/5777028,Chambre dans logement de charme,Private room in rental unit,False,55.5,Valeyres-sous-Rances,Jura-Nord vaudois,182.75
https://www.airbnb.com/rooms/5783934,Lovely duplex in Rougemont (Gstaad),Entire condo,False,100.0,Rougemont,Riviera-Pays-d'Enhaut,351.0
https://www.airbnb.com/rooms/5819303,Ve-Magnifique chambre en pleine nature,Private room in home,False,88.0,Lausanne,Lausanne,55.0
https://www.airbnb.com/rooms/5827979,Glion/Montreux Villa Gais Alpins,Entire home,False,70.5,Montreux,Riviera-Pays-d'Enhaut,165.0
https://www.airbnb.com/rooms/5855638,"Studio East - with garden, grill and pool",Entire rental unit,True,100.0,Chavornay,Jura-Nord vaudois,80.0
https://www.airbnb.com/rooms/5865609,Chambre pour voyageur Max 4 nuit,Private room in rental unit,False,0.0,Giez,Jura-Nord vaudois,222.75
https://www.airbnb.com/rooms/5867803,Beautiful Traditional Chalet,Entire chalet,True,82.0,Rossinière,Riviera-Pays-d'Enhaut,220.0
https://www.airbnb.com/rooms/5868998,"Chalet Aisha in Corbeyrier, Genfersee/Waadt",Entire chalet,False,100.0,Corbeyrier,Aigle,155.0
https://www.airbnb.com/rooms/5899583,"Charm & Design, Center of Lausanne",Private room in rental unit,False,63.0,Lausanne,Lausanne,70.0
https://www.airbnb.com/rooms/5944573,Montreux Music BnB: friendliest in town!,Private room in rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,296.25
https://www.airbnb.com/rooms/6029247,Nice studio with a garden,Entire rental unit,False,83.0,Prilly,Ouest lausannois,80.0
https://www.airbnb.com/rooms/6034795,MiraLacLéman,Entire rental unit,False,90.25,Montreux,Riviera-Pays-d'Enhaut,191.0
https://www.airbnb.com/rooms/6073398,Room with nice view in the city center,Private room in rental unit,False,81.75,Lausanne,Lausanne,135.0
https://www.airbnb.com/rooms/6093817,Superbe loft au centre de Lausanne,Entire rental unit,True,100.0,Lausanne,Lausanne,208.0
https://www.airbnb.com/rooms/6103647,Maison avec petit jardin,Private room in home,False,79.75,Lausanne,Lausanne,169.25
https://www.airbnb.com/rooms/6125639,chambre à louer  Chez l’habitant,Private room in rental unit,False,100.0,Puidoux,Lavaux-Oron,50.0
https://www.airbnb.com/rooms/6139424,Small Room in Lausanne Center,Private room in rental unit,False,60.75,Lausanne,Lausanne,111.25
https://www.airbnb.com/rooms/6155300,Ancienne ferme,Entire home,False,79.75,Corsier-sur-Vevey,Riviera-Pays-d'Enhaut,169.25
https://www.airbnb.com/rooms/6203571,"B&B ****  au pied du château Aigle, Switzerland",Entire home,False,87.0,Aigle,Aigle,275.0
https://www.airbnb.com/rooms/6209108,Between the city and the lake,Entire rental unit,False,89.0,Lausanne,Lausanne,135.0
https://www.airbnb.com/rooms/6211651,3 bedroom flat - amazing view,Entire condo,True,92.0,Chardonne,Riviera-Pays-d'Enhaut,219.0
https://www.airbnb.com/rooms/6212785,Oase am Murtensee,Entire home,False,85.0,Faoug,Broye-Vully,195.0
https://www.airbnb.com/rooms/6243212,"Résid du Glacier, Les Diablerets",Entire condo,False,40.0,Ormont-Dessus,Aigle,133.0
https://www.airbnb.com/rooms/6269643,Panorama unique sur le Lac Léman,Private room in villa,True,95.0,Mont-sur-Rolle,Nyon,135.0
https://www.airbnb.com/rooms/6284257,Lovely Apartment & Big Terrace in the City Center,Entire rental unit,False,73.5,Lausanne,Lausanne,158.5
https://www.airbnb.com/rooms/6293970,Face to the lake and the mountains,Private room in home,True,80.0,Morges,Morges,49.0
https://www.airbnb.com/rooms/6308691,Beautiful modern apartment (Geneva),Entire rental unit,False,73.5,Gland,Nyon,158.5
https://www.airbnb.com/rooms/6324039,"Room in a mansion ""N°9",Room in hotel,True,100.0,Morges,Morges,106.0
https://www.airbnb.com/rooms/6371321,Charming home near Montreux,Entire chalet,False,67.0,Montreux,Riviera-Pays-d'Enhaut,120.0
https://www.airbnb.com/rooms/6375070,Séjour au bord du lac Léman,Entire home,False,82.25,Crissier,Ouest lausannois,158.0
https://www.airbnb.com/rooms/6433907,Spacious and sunny getaway,Entire rental unit,False,20.0,Ormont-Dessus,Aigle,265.0
https://www.airbnb.com/rooms/6478261,Bedroom with double bed,Private room in rental unit,False,42.25,Lausanne,Lausanne,287.5
https://www.airbnb.com/rooms/6481040,Modern Montreux 2 Bedroom Apartment - Lake View,Entire rental unit,Sin información,67.0,Montreux,Riviera-Pays-d'Enhaut,750.0
https://www.airbnb.com/rooms/6530625,"""La Rosière"" Stylish Chalet in Villars Center",Entire chalet,False,89.0,Ollon,Aigle,549.0
https://www.airbnb.com/rooms/6537136,Appartement Le Castel 1 ***,Entire rental unit,False,64.0,Château-d'Oex,Riviera-Pays-d'Enhaut,280.25
https://www.airbnb.com/rooms/6574826,Cosy Flat in the old town of St-Prex,Private room in rental unit,False,61.25,Saint-Prex,Morges,150.5
https://www.airbnb.com/rooms/6587740,A LOUER - Chambre à Lausanne,Private room in rental unit,False,66.0,Lausanne,Lausanne,288.5
https://www.airbnb.com/rooms/6609071,Beautiful 2-bedroom Montreux Lake View Apartment,Entire rental unit,False,64.0,Montreux,Riviera-Pays-d'Enhaut,290.0
https://www.airbnb.com/rooms/6609925,Chambre dans Villa individuelle,Private room in home,False,66.0,Goumoëns,Gros-de-Vaud,288.5
https://www.airbnb.com/rooms/6612965,Bel appartement jardin ville,Entire condo,False,97.0,Lausanne,Lausanne,280.0
https://www.airbnb.com/rooms/6619302,nice Studio in Vevey city center,Entire rental unit,False,74.0,Vevey,Riviera-Pays-d'Enhaut,100.0
https://www.airbnb.com/rooms/6619594,Studio à la Riviera Vevey Montreux,Entire rental unit,False,0.0,Jongny,Riviera-Pays-d'Enhaut,102.0
https://www.airbnb.com/rooms/6630697,Bel appart dans village typique !,Entire rental unit,False,91.0,Chardonne,Riviera-Pays-d'Enhaut,288.5
https://www.airbnb.com/rooms/6632870,Appartement in lakeside chalet,Entire rental unit,False,91.0,Saint-Prex,Morges,288.5
https://www.airbnb.com/rooms/6635737,Cosy house close to Lausanne,Entire home,False,88.75,Lonay,Morges,133.75
https://www.airbnb.com/rooms/6652388,Apartment 80m2 top quality - St.George School area,Entire condo,False,100.0,Montreux,Riviera-Pays-d'Enhaut,180.0
https://www.airbnb.com/rooms/6679437,Joli appartement au centre ville,Entire rental unit,False,91.0,Lausanne,Lausanne,208.75
https://www.airbnb.com/rooms/6735295,lovely apartment front of the lac !,Entire rental unit,False,93.75,Saint-Prex,Morges,181.25
https://www.airbnb.com/rooms/6759124,Chambre Montreux Jazz festival,Private room in rental unit,False,93.75,Montreux,Riviera-Pays-d'Enhaut,181.25
https://www.airbnb.com/rooms/6762013,Room in Prilly,Private room in rental unit,False,82.75,Prilly,Ouest lausannois,150.5
https://www.airbnb.com/rooms/6764419,2-bed apartment  - centre of Lausanne,Entire rental unit,True,69.0,Lausanne,Lausanne,160.0
https://www.airbnb.com/rooms/6772325,Cosy home between Geneva & Lausanne,Entire home,False,93.75,Essertines-sur-Rolle,Nyon,182.0
https://www.airbnb.com/rooms/6778651,Superbe vue sur les Dents du Midi,Entire rental unit,False,93.75,Yvorne,Aigle,182.0
https://www.airbnb.com/rooms/6807070,Chalet 1800m  met auto bereikbaar vol orchideeën.,Entire chalet,False,75.0,Ollon,Aigle,135.0
https://www.airbnb.com/rooms/6833568,Big room in Lausanne,Private room in rental unit,False,93.75,Prilly,Ouest lausannois,182.0
https://www.airbnb.com/rooms/6834040,Villa breathtaking lake view hot tub,Entire villa,False,74.0,Epalinges,Lausanne,130.0
https://www.airbnb.com/rooms/6840265,Entire apartment with marvelous view from balcony,Entire condo,False,100.0,Montreux,Riviera-Pays-d'Enhaut,180.0
https://www.airbnb.com/rooms/6850362,Spacious 1 bed apartment 100m from the lake,Entire serviced apartment,True,69.0,Morges,Morges,130.0
https://www.airbnb.com/rooms/6860434,Cozy apartment w/ terrace in center,Entire rental unit,False,100.0,Lausanne,Lausanne,183.0
https://www.airbnb.com/rooms/6906040,Au balcon d'Annie,Entire home,True,100.0,Montreux,Riviera-Pays-d'Enhaut,230.0
https://www.airbnb.com/rooms/6935187,Light and spacious family apartment with garden,Entire rental unit,False,60.0,Eysins,Nyon,150.5
https://www.airbnb.com/rooms/6979579,Apt w/ view on the Lake + terrace,Entire rental unit,False,74.0,Montreux,Riviera-Pays-d'Enhaut,130.0
https://www.airbnb.com/rooms/6986164,Marché de Noёl apartment. AMAZING view,Entire rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,219.75
https://www.airbnb.com/rooms/6989445,Charmant petit appartement,Entire rental unit,False,71.0,Lausanne,Lausanne,93.0
https://www.airbnb.com/rooms/6994599,Chalet familial au Col des Mosses à 1500m,Entire chalet,False,100.0,Ormont-Dessous,Aigle,286.0
https://www.airbnb.com/rooms/7042552,Chailly Room,Private room in rental unit,False,94.0,Lausanne,Lausanne,153.75
https://www.airbnb.com/rooms/7043191,Chez Pitt,Private room in rental unit,False,74.75,Vevey,Riviera-Pays-d'Enhaut,206.75
https://www.airbnb.com/rooms/7044874,Lovely big bright flat with balconies,Entire rental unit,False,75.0,Lausanne,Lausanne,280.75
https://www.airbnb.com/rooms/7070617,Villa chaleureuse avec vue sublime,Private room in villa,False,94.0,Lutry,Lavaux-Oron,150.0
https://www.airbnb.com/rooms/7103856,Petites fugues en Plein-Ciel,Entire rental unit,False,86.0,Leysin,Aigle,120.0
https://www.airbnb.com/rooms/7121070,Charmant studio au calme,Entire condo,True,90.0,Leysin,Aigle,59.0
https://www.airbnb.com/rooms/7124309,1 bedroom flat (80m2) for 1 or 2 pax,Entire rental unit,False,74.0,Lausanne,Lausanne,130.0
https://www.airbnb.com/rooms/7165771,Studio Lausanne centre,Entire rental unit,False,94.0,Lausanne,Lausanne,153.75
https://www.airbnb.com/rooms/7228935,LOCATION LOCATION LOCATION,Private room in rental unit,False,85.0,Morges,Morges,148.75
https://www.airbnb.com/rooms/7276683,"La Griotte, Mountain Chalet -Room 1 - Family room",Private room in bed and breakfast,False,17.0,Ollon,Aigle,130.0
https://www.airbnb.com/rooms/7288352,Home sweet home,Private room in rental unit,False,17.0,Renens (Vaud),Ouest lausannois,120.0
https://www.airbnb.com/rooms/7297020,Wohnen mit Blick auf den Murtensee,Entire rental unit,True,100.0,Vully-les-Lacs,Broye-Vully,165.0
https://www.airbnb.com/rooms/7318566,Quiet and Charming flat in Lausanne,Entire rental unit,False,17.0,Lausanne,Lausanne,120.0
https://www.airbnb.com/rooms/7344287,Countryside apartment,Entire rental unit,True,100.0,Maracon,Lavaux-Oron,122.0
https://www.airbnb.com/rooms/7358111,Jolie chambre au centre de Lausanne,Private room in rental unit,False,63.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/7360228,"Chalet calme, vue exceptionnelle",Entire home,False,63.0,Gryon,Aigle,141.25
https://www.airbnb.com/rooms/7375144,Modern little triplex,Private room in home,False,55.5,Prilly,Ouest lausannois,336.0
https://www.airbnb.com/rooms/7397945,"Beau duplex, Vevey, riviera suisse",Entire rental unit,False,39.0,Vevey,Riviera-Pays-d'Enhaut,270.0
https://www.airbnb.com/rooms/7422836,"Magie du Léman, Chambre lit King-Size vue sur lac",Room in bed and breakfast,False,79.25,Blonay,Riviera-Pays-d'Enhaut,180.0
https://www.airbnb.com/rooms/7430232,Bel Appartement Lausanne centre,Entire rental unit,False,61.75,Lausanne,Lausanne,132.0
https://www.airbnb.com/rooms/7443115,Perfect Flat near Train Station,Entire rental unit,False,64.5,Lausanne,Lausanne,98.5
https://www.airbnb.com/rooms/7446464,Prox. centre vue sur lac,Entire rental unit,False,79.25,Lausanne,Lausanne,172.25
https://www.airbnb.com/rooms/7487300,Appartement entièrement privatif  5 pc à Aubonne,Entire rental unit,False,68.0,Aubonne,Morges,149.0
https://www.airbnb.com/rooms/7488665,La Ferme de la Praz - Home with a view,Private room in bed and breakfast,False,100.0,La Praz,Jura-Nord vaudois,146.0
https://www.airbnb.com/rooms/7497221,Lutry Lac : Petite maison indépendante,Entire home,True,80.0,Lutry,Lavaux-Oron,200.0
https://www.airbnb.com/rooms/7508801,2 pièces Queen vue lac privatif,Entire rental unit,False,68.0,Lutry,Lavaux-Oron,125.0
https://www.airbnb.com/rooms/7515773,Cosy room with ensuite private bathroom,Private room in home,False,100.0,Chavannes-de-Bogis,Nyon,74.0
https://www.airbnb.com/rooms/7529174,Studio dans Villa,Private room in rental unit,False,80.0,Epalinges,Lausanne,172.25
https://www.airbnb.com/rooms/7586857,"La Griotte, Mountain Chalet -Room 5 - Double room",Private room in bed and breakfast,False,17.0,Ollon,Aigle,100.0
https://www.airbnb.com/rooms/7587305,"La Griotte, Mountain Chalet -Room 3",Private room in home,False,17.0,Ollon,Aigle,60.0
https://www.airbnb.com/rooms/7587562,"La Griotte, Mountain Chalet -Room 2",Private room in home,False,17.0,Ollon,Aigle,140.0
https://www.airbnb.com/rooms/7587737,"La Griotte, Mountain Chalet -Room 4",Private room in home,False,17.0,Ollon,Aigle,110.0
https://www.airbnb.com/rooms/7609388,"Cosy family home, good location, near schools",Entire home,False,100.0,Chavannes-de-Bogis,Nyon,289.0
https://www.airbnb.com/rooms/7635889,Pretty little room at the station,Private room in rental unit,False,80.0,Lausanne,Lausanne,172.25
https://www.airbnb.com/rooms/7658322,Exclusive suite(s) close to Geneva,Private room in loft,True,85.0,Essertines-sur-Rolle,Nyon,110.0
https://www.airbnb.com/rooms/7660265,Appartement avec cachet 2.5 pièces,Entire rental unit,False,80.0,Lausanne,Lausanne,202.25
https://www.airbnb.com/rooms/7669283,"Family Chalet Duc, 3 min walk to Barboleuse lift",Entire chalet,False,20.0,Gryon,Aigle,202.25
https://www.airbnb.com/rooms/7690725,"Swiss Chalet in Chernex, Montreux",Shared room in home,False,17.0,Montreux,Riviera-Pays-d'Enhaut,271.0
https://www.airbnb.com/rooms/7855028,Appartement spacieux et lumineux,Entire condo,False,50.0,Gryon,Aigle,300.0
https://www.airbnb.com/rooms/7891724,Monthly rental room with lake view,Private room in rental unit,False,32.0,Lausanne,Lausanne,47.0
https://www.airbnb.com/rooms/7925314,Traditional Swiss Bijou Chalet aux Diablerets,Entire chalet,False,86.0,Ormont-Dessus,Aigle,210.0
https://www.airbnb.com/rooms/7936299,Appartement douillet et pratique à Leysin,Entire condo,False,95.0,Leysin,Aigle,120.0
https://www.airbnb.com/rooms/8022592,One bedroom flat in middle of Lausanne,Entire rental unit,False,58.5,Lausanne,Lausanne,151.75
https://www.airbnb.com/rooms/8023093,Luminous,Entire rental unit,False,45.0,Eysins,Nyon,154.25
https://www.airbnb.com/rooms/8039062,Vallée de Joux.Le Sentier.Appart dans ferme.6 pers,Entire rental unit,False,96.0,Le Chenit,Jura-Nord vaudois,114.0
https://www.airbnb.com/rooms/8043830,"Vue spectaculaire sur Lac, Alpes / English-German",Private room in home,False,0.0,Arzier-Le Muids,Nyon,49.0
https://www.airbnb.com/rooms/8056508,Charming appt - 2min walk from lake,Entire rental unit,False,63.75,Vevey,Riviera-Pays-d'Enhaut,171.5
https://www.airbnb.com/rooms/8091858,Stunning 1 bed 60m from the lake,Entire serviced apartment,True,69.0,Morges,Morges,130.0
https://www.airbnb.com/rooms/8111584,Chalet Caracoles Relaxing Apartment.,Entire rental unit,False,87.5,Leysin,Aigle,127.5
https://www.airbnb.com/rooms/8124287,Charmant studio. Bourg de Lutry,Entire rental unit,False,93.0,Lutry,Lavaux-Oron,75.0
https://www.airbnb.com/rooms/8191980,Bienvenue!,Private room in bed and breakfast,True,66.0,Le Mont-sur-Lausanne,Lausanne,50.0
https://www.airbnb.com/rooms/8232661,"Magnifique Chalet Moderne, 11 pers.",Entire chalet,False,71.0,Leysin,Aigle,379.0
https://www.airbnb.com/rooms/8264604,Le Sapin,Entire condo,True,31.0,Ormont-Dessus,Aigle,142.0
https://www.airbnb.com/rooms/8270106,chambre dans une maison confortable,Private room in home,False,80.75,Blonay,Riviera-Pays-d'Enhaut,206.0
https://www.airbnb.com/rooms/8281435,Chalet/apato-3 bedroom-ground level,Entire rental unit,False,85.0,Ormont-Dessus,Aigle,158.0
https://www.airbnb.com/rooms/8306728,Villars sur Ollon Centre - Swiss Alps,Entire rental unit,False,91.0,Ollon,Aigle,150.0
https://www.airbnb.com/rooms/8316487,LOGEMENT ENTIER ECUBLENS/PROCHE UNIL & EPFL,Entire rental unit,False,80.75,Ecublens (Vaud),Ouest lausannois,206.0
https://www.airbnb.com/rooms/8324335,Nice apartment in center of Villars,Entire condo,True,95.0,Ollon,Aigle,59.0
https://www.airbnb.com/rooms/8430954,Luxury Chalet with Spa and stunning views !,Entire home,True,51.0,Château-d'Oex,Riviera-Pays-d'Enhaut,304.75
https://www.airbnb.com/rooms/8442814,Petite maison de ville,Entire chalet,False,92.75,Moudon,Broye-Vully,172.5
https://www.airbnb.com/rooms/8463856,Borzoi Terrace Apartement with 2nd room option,Private room in bed and breakfast,False,100.0,Vully-les-Lacs,Broye-Vully,245.0
https://www.airbnb.com/rooms/8472399,Charming Mountain Chalet Apartment,Entire rental unit,False,86.0,Rougemont,Riviera-Pays-d'Enhaut,150.0
https://www.airbnb.com/rooms/8490821,Logement cosy dans quartier calme,Entire rental unit,False,50.0,Lausanne,Lausanne,291.5
https://www.airbnb.com/rooms/8497212,Chalet Diana,Entire chalet,True,100.0,Ormont-Dessous,Aigle,220.0
https://www.airbnb.com/rooms/8525682,Big terrace and a great lake view,Entire rental unit,False,74.0,Montreux,Riviera-Pays-d'Enhaut,142.5
https://www.airbnb.com/rooms/8526123,"LA DAILLE - Chambres d'hôtes, B&B, LES DIABLERETS",Private room in bed and breakfast,False,85.0,Ormont-Dessus,Aigle,75.0
